location,clinic_name,day,time_blocks,notes,is_closed
Macpherson,LifeCare Medical Centre,Fri,8:30am - 3:00pm | 6:30pm - 9:00pm,,false
Macpherson,LifeCare Medical Centre,Sat,8:30am - 12:00pm,,false
Macpherson,LifeCare Medical Centre,Sun,,Closed,true
Macpherson,LifeCare Medical Centre,PH,,Closed,true
Macpherson,YSL Aljunied 5 Clinic & Surgery,Mon,8:30am - 3:00pm | 6:30pm - 9:00pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,Tues,8:30am - 3:00pm | 6:30pm - 9:00pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,Wed,8:30am - 3:00pm | 6:30pm - 9:00pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,Thurs,8:30am - 3:00pm | 6:30pm - 9:00pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,Fri,8:30am - 3:00pm | 6:30pm - 9:00pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,Sat,8:30am - 12:30pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,Sun,8:30am - 12:30pm,,false
Macpherson,YSL Aljunied 5 Clinic & Surgery,PH,8:30am - 12:30pm,S,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Mon,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Tues,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Wed,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Thurs,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Fri,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Sat,9:00am - 1:00pm,,false
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),Sun,,Closed,true
Marine Parade,Advantage 80 Medical Clinic (Parkway Parade),PH,,Closed,true
Marine Parade,CareHub 13 Medical Clinic,Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Marine Parade,CareHub 13 Medical Clinic,Tues,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Marine Parade,CareHub 13 Medical Clinic,Wed,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Marine Parade,CareHub 13 Medical Clinic,Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Marine Parade,CareHub 13 Medical Clinic,Fri,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Marine Parade,CareHub 13 Medical Clinic,Sat,8:30am - 1:00pm,,false
Marine Parade,CareHub 13 Medical Clinic,Sun,,Closed,true
Marine Parade,CareHub 13 Medical Clinic,PH,,Closed,true
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Mon,8:00am - 6:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Tues,8:00am - 6:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Wed,8:00am - 6:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Thurs,8:00am - 6:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Fri,8:00am - 6:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Sat,8:00am - 6:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,Sun,8:00am - 1:00pm,,false
Marine Parade,Central [Clinic + 81 Surgery] Marine Parade,PH,,Closed,true
Marine Parade,DR+ Medical & Paincare East Coast,Mon,8:00am - 2:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,Tues,8:00am - 2:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,Wed,8:00am - 2:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,Thurs,6:00pm - 9:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,Fri,8:00am - 2:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,Sat,8:00am - 12:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,Sun,10:00am - 1:00pm,,false
Marine Parade,DR+ Medical & Paincare East Coast,PH,,Closed,true
Marine Parade,East Coast Family Clinic,Mon,8:30am - 3:00pm,,false
Marine Parade,East Coast Family Clinic,Tues,8:30am - 3:00pm,,false
Marine Parade,East Coast Family Clinic,Wed,8:30am - 12:30pm,,false
Marine Parade,East Coast Family Clinic,Thurs,6:30pm - 8:30pm,,false
Marine Parade,East Coast Family Clinic,Fri,8:30am - 3:00pm,,false
Marine Parade,East Coast Family Clinic,Sat,9:00am - 12:30pm,,false
Marine Parade,East Coast Family Clinic,Sun,9:00am - 12:30pm,,false
Marine Parade,East Coast Family Clinic,PH,,On selected PH (To call the clinic to confirm),false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Mon,9:00am - 7:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Tues,9:00am - 7:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Wed,9:00am - 7:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Thurs,9:00am - 7:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Fri,9:00am - 7:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Sat,9:00am - 3:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),Sun,9:00am - 3:00pm,,false
Marine Parade,Inspire Medical 8 Clinic (Jalan Batu),PH,9:00am - 3:00pm,(To call the clinic to confirm),false
Marine Parade,International 88 Medical Clinic (Katong),Mon,9:00am - 5:30pm,,false
Marine Parade,International 88 Medical Clinic (Katong),Tues,9:00am - 5:30pm,,false
Marine Parade,International 88 Medical Clinic (Katong),Wed,9:00am - 5:30pm,,false
Marine Parade,International 88 Medical Clinic (Katong),Thurs,9:00am - 5:30pm,,false
Marine Parade,International 88 Medical Clinic (Katong),Fri,9:00am - 5:30pm,,false
Marine Parade,International 88 Medical Clinic (Katong),Sat,9:00am - 1:00pm,,false
Marine Parade,International 88 Medical Clinic (Katong),Sun,,Closed,true
Marine Parade,International 88 Medical Clinic (Katong),PH,,Closed,true
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Mon,,By Appointment Only,false
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Tues,,By Appointment Only,false
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Wed,,By Appointment Only,false
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Thurs,,By Appointment Only,false
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Fri,,By Appointment Only,false
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Sat,,Closed,true
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),Sun,,Closed,true
Marine Parade,Kenneth Tan Medical Clinic (Joo Chiat),PH,,Closed,true
Marine Parade,Marine Parade 59 Clinic,Mon,8:30am - 9:00pm,,false
Marine Parade,Marine Parade 59 Clinic,Tues,8:30am - 6:00pm,,false
Marine Parade,Marine Parade 59 Clinic,Wed,8:30am - 6:00pm,,false
Marine Parade,Marine Parade 59 Clinic,Thurs,8:30am - 6:00pm,,false
Marine Parade,Marine Parade 59 Clinic,Fri,8:30am - 6:00pm,,false
Marine Parade,Marine Parade 59 Clinic,Sat,8:30am - 12:30pm,,false
Marine Parade,Marine Parade 59 Clinic,Sun,8:30am - 12:30pm,,false
Marine Parade,Marine Parade 59 Clinic,PH,,Closed,true
Marine Parade,Marine Terrace 57 Family Clinic,Mon,7:30am - 10:00am | 3:30pm - 8:00pm,,false
Marine Parade,Marine Terrace 57 Family Clinic,Tues,7:30am - 10:00am | 3:30pm - 8:00pm,,false
Marine Parade,Marine Terrace 57 Family Clinic,Wed,7:30am - 10:00am | 3:30pm - 8:00pm,,false
Marine Parade,Marine Terrace 57 Family Clinic,Thurs,7:30am - 10:00am | 3:30pm - 8:00pm,,false
Marine Parade,Marine Terrace 57 Family Clinic,Fri,7:30am - 10:00am,,false
Marine Parade,Marine Terrace 57 Family Clinic,Sat,7:30am - 8:30am,,false
Marine Parade,Marine Terrace 57 Family Clinic,Sun,7:30am - 12:00pm,,false
Marine Parade,Marine Terrace 57 Family Clinic,PH,,Closed,true
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Mon,8:00am - 2:00pm | 3:00pm - 8:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Tues,8:00am - 2:00pm | 3:00pm - 8:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Wed,8:00am - 2:00pm | 3:00pm - 8:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Thurs,8:00am - 2:00pm | 3:00pm - 8:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Fri,8:00am - 2:00pm | 3:00pm - 6:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Sat,8:00am - 1:00pm | 2:00pm - 6:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),Sun,8:00am - 2:00pm | 3:00pm - 6:00pm,,false
Marine Parade,Mediline Wei 81 Min Clinic (Marine Parade),PH,8:00am - 2:00pm | 3:00pm - 6:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Mon,8:00am - 1:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Tues,8:00am - 1:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Wed,8:00am - 1:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Thurs,2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Fri,8:00am - 1:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Sat,8:00am - 1:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),Sun,9:00am - 12:00pm,,false
Marine Parade,57 Medical 1 Clinic (Parkway Centre),PH,9:00am - 12:00pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Mon,9:00am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:00pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Tues,9:00am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:00pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Wed,9:00am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:00pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Thurs,9:00am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:00pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Fri,9:00am - 1:00pm | 2:00pm - 5:30pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Sat,8:30am - 12:30pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,Sun,8:30am - 12:30pm,,false
Newton,Babysteps & Beyond Family & Child Clinic,PH,8:30am - 12:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Mon,8:30am - 12:30pm | 2:30pm - 5:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Tues,8:30am - 12:30pm | 2:30pm - 5:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Wed,8:30am - 12:30pm | 2:30pm - 5:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Thurs,8:30am - 12:30pm | 2:30pm - 5:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Fri,8:30am - 12:30pm | 2:30pm - 5:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Sat,8:30am - 12:30pm,,false
Novena,Dr Lim Lean Huat & Associates,Sun,,Closed,true
Novena,Dr Lim Lean Huat & Associates,PH,,Closed,true
Novena,HeartlandHealth (Whampoa),Mon,7:00am - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),Tues,7:00am - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),Wed,7:00am - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),Thurs,7:00am - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),Fri,7:00am - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),Sat,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),Sun,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Novena,HeartlandHealth (Whampoa),PH,7:00am - 11:00pm,,false
Novena,Phoenix Medical Group (Novena),Thurs,9:00am - 3:00pm,*,false
Novena,Phoenix Medical Group (Novena),Fri,6:00pm - 9:00pm,*,false
Novena,Phoenix Medical Group (Novena),Sat,9:00am - 1:00pm,*,false
Novena,Phoenix Medical Group (Novena),Sun,2:00pm - 9:00pm,* (*) Last registration 15 minutes before closing,false
Novena,Phoenix Medical Group (Novena),PH,,Closed,true
Novena,The Tenteram Clinic,Mon,9:00am - 12:00pm | 7:00pm - 9:00pm,,false
Novena,The Tenteram Clinic,Tues,9:00am - 12:00pm | 7:00pm - 9:00pm,,false
Novena,The Tenteram Clinic,Wed,9:00am - 12:00pm | 7:00pm - 9:00pm,,false
Novena,The Tenteram Clinic,Thurs,9:00am - 12:00pm | 7:00pm - 9:00pm,,false
Novena,The Tenteram Clinic,Fri,9:00am - 12:00pm,,false
Novena,The Tenteram Clinic,Sat,9:00am - 12:00pm,,false
Novena,The Tenteram Clinic,Sun,,Closed,true
Novena,The Tenteram Clinic,PH,,Closed,true
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Mon,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Tues,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Wed,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Thurs,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Fri,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Sat,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",Sun,12:00am - 12:00am,,false
Novena,"24-Hr Family Clinic, Thomson Medical Centre",PH,12:00am - 12:00am,,false
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Mon,8:30am - 12:30pm | 1:30pm - 5:45pm,,false
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Tues,8:30am - 12:30pm | 1:30pm - 5:45pm,,false
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Wed,8:30am - 12:30pm | 1:30pm - 5:45pm,,false
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Thurs,8:30am - 12:30pm | 1:30pm - 5:45pm,,false
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Fri,8:30am - 12:30pm | 1:30pm - 5:45pm,,false
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Sat,,Closed,true
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),Sun,,Closed,true
One-north,Carelite Medical 1 Clinic (Dover Medical Centre),PH,,Closed,true
Orchard,Asia Health Partners,Mon,8:30am - 5:30pm,,false
Orchard,Asia Health Partners,Tues,8:30am - 5:30pm,,false
Orchard,Asia Health Partners,Wed,8:30am - 5:30pm,,false
Orchard,Asia Health Partners,Thurs,8:30am - 5:30pm,,false
Orchard,Asia Health Partners,Fri,8:30am - 5:30pm,,false
Orchard,Asia Health Partners,Sat,8:30am - 12:30pm,,false
Orchard,Asia Health Partners,Sun,,Closed,true
Orchard,Asia Health Partners,PH,,Closed,true
Orchard,Forum Medical Clinic,Mon,9:00am - 6:00pm,,false
Orchard,Forum Medical Clinic,Tues,9:00am - 6:00pm,,false
Orchard,Forum Medical Clinic,Wed,9:00am - 6:00pm,,false
Orchard,Forum Medical Clinic,Thurs,9:00am - 6:00pm,,false
Orchard,Forum Medical Clinic,Fri,9:00am - 6:00pm,,false
Orchard,Forum Medical Clinic,Sat,9:00am - 1:00pm,,false
Orchard,Forum Medical Clinic,Sun,,Closed,true
Orchard,Forum Medical Clinic,PH,,Closed,true
Orchard,Healthway Japanese Medical,Mon,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Orchard,Healthway Japanese Medical,Tues,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Orchard,Healthway Japanese Medical,Wed,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Orchard,Healthway Japanese Medical,Thurs,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Orchard,Healthway Japanese Medical,Fri,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Orchard,Healthway Japanese Medical,Sat,9:00am - 1:00pm,,false
Orchard,Healthway Japanese Medical,Sun,,Closed,true
Orchard,Healthway Japanese Medical,PH,,Closed,true
Orchard,International 1 Medical Clinic (Orchard),Mon,8:00am - 5:30pm,,false
Orchard,International 1 Medical Clinic (Orchard),Tues,8:00am - 5:30pm,,false
Orchard,International 1 Medical Clinic (Orchard),Wed,8:00am - 5:30pm,,false
Orchard,International 1 Medical Clinic (Orchard),Thurs,8:00am - 5:30pm,,false
Orchard,International 1 Medical Clinic (Orchard),Fri,8:00am - 5:30pm,,false
Orchard,International 1 Medical Clinic (Orchard),Sat,9:00am - 1:00pm,,false
Orchard,International 1 Medical Clinic (Orchard),Sun,,Closed,true
Orchard,International 1 Medical Clinic (Orchard),PH,,Closed,true
Orchard,MSC Clinic 1,Mon,9:30am - 6:00pm,,false
Orchard,MSC Clinic 1,Tues,9:30am - 6:00pm,,false
Orchard,MSC Clinic 1,Wed,9:30am - 6:00pm,,false
Orchard,MSC Clinic 1,Thurs,9:30am - 6:00pm,,false
Orchard,MSC Clinic 1,Fri,9:30am - 6:00pm,,false
Orchard,MSC Clinic 1,Sat,9:30am - 4:00pm,,false
Orchard,MSC Clinic 1,Sun,,Closed,true
Orchard,MSC Clinic 1,PH,,Closed,true
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Mon,8:30am - 1:30pm | 6:00pm - 8:30pm,,false
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Tues,8:30am - 1:30pm | 6:00pm - 8:30pm,,false
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Wed,8:30am - 1:30pm | 6:00pm - 8:30pm,,false
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Thurs,8:30am - 1:30pm | 6:00pm - 8:30pm,,false
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Fri,8:30am - 1:30pm | 6:00pm - 8:30pm,,false
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Sat,,Closed,true
Pasir Ris,BCH Clinic @ 21 Pasir Ris,Sun,8:30am - 12:30pm,,false
Pasir Ris,BCH Clinic @ 21 Pasir Ris,PH,,Closed,true
Pasir Ris,Bond Family Clinic,Mon,8:30am - 1:00pm | 6:30pm - 9:30pm,,false
Pasir Ris,Bond Family Clinic,Tues,8:30am - 1:30pm | 6:30pm - 9:30pm,,false
Pasir Ris,Bond Family Clinic,Wed,8:30am - 1:30pm | 6:30pm - 9:30pm,,false
Pasir Ris,Bond Family Clinic,Thurs,8:30am - 1:30pm | 6:30pm - 9:30pm,,false
Pasir Ris,Bond Family Clinic,Fri,8:30am - 1:30pm | 6:30pm - 9:30pm,,false
Pasir Ris,Bond Family Clinic,Sat,9:00am - 1:00pm,,false
Pasir Ris,Bond Family Clinic,Sun,,6:00pm - 9:0pm,false
Pasir Ris,Bond Family Clinic,PH,9:00am - 1:00pm,,false
Pasir Ris,Caring Medical Clinic,Mon,8:30am - 2:00pm | 3:00pm - 9:00pm,,false
Pasir Ris,Caring Medical Clinic,Tues,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Caring Medical Clinic,Wed,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Caring Medical Clinic,Thurs,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Caring Medical Clinic,Fri,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Caring Medical Clinic,Sat,8:30am - 12:30pm,,false
Pasir Ris,Caring Medical Clinic,Sun,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Caring Medical Clinic,PH,,Closed,true
Pasir Ris,Clinic10,Mon,8:30am - 4:15pm,,false
Pasir Ris,Clinic10,Tues,8:30am - 4:15pm,,false
Pasir Ris,Clinic10,Wed,8:30am - 4:15pm,,false
Pasir Ris,Clinic10,Thurs,8:30am - 4:15pm,,false
Pasir Ris,Clinic10,Fri,8:30am - 4:15pm,,false
Pasir Ris,Clinic10,Sat,,Closed,true
Pasir Ris,Clinic10,Sun,9:00am - 12:00pm,,false
Pasir Ris,Clinic10,PH,,Closed,true
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Mon,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Tues,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Wed,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Thurs,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Fri,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Sat,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,Sun,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Fullerton Health 7 Hub @ Pasir Ris,PH,8:30am - 12:30pm | 1:30pm - 5:30pm | 6:30pm - 8:30pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Mon,9:00am - 12:00pm | 1:30pm - 3:30pm | 7:00pm - 9:00pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Tues,9:00am - 12:00pm | 1:30pm - 3:30pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Wed,9:00am - 12:00pm | 1:30pm - 3:30pm | 7:00pm - 9:00pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Thurs,9:00am - 12:00pm | 1:30pm - 3:30pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Fri,9:00am - 12:00pm | 1:30pm - 3:30pm | 7:00pm - 9:00pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Sat,9:00am - 12:00pm,,false
Pasir Ris,Hamid Family Clinic & Surgery,Sun,,Closed,true
Pasir Ris,Hamid Family Clinic & Surgery,PH,,Closed,true
Pasir Ris,HealthMatters - 1 The Family Practices,Mon,8:30am - 1:00pm | 3:00pm - 7:00pm | 8:30am - 12:30pm,(WhatsApp Only) Sat:,false
Pasir Ris,HealthMatters - 1 The Family Practices,Tues,8:30am - 1:00pm | 3:00pm - 7:00pm | 8:30am - 12:30pm,(WhatsApp Only) Sat:,false
Pasir Ris,HealthMatters - 1 The Family Practices,Wed,8:30am - 1:00pm | 3:00pm - 7:00pm | 8:30am - 12:30pm,(WhatsApp Only) Sat:,false
Pasir Ris,HealthMatters - 1 The Family Practices,Thurs,8:30am - 1:00pm | 3:00pm - 7:00pm | 8:30am - 12:30pm,(WhatsApp Only) Sat:,false
Pasir Ris,HealthMatters - 1 The Family Practices,Fri,8:30am - 1:00pm | 3:00pm - 7:00pm | 8:30am - 12:30pm,(WhatsApp Only) Sat:,false
Pasir Ris,HealthMatters - 1 The Family Practices,Sun,,Closed,true
Pasir Ris,HealthMatters - 1 The Family Practices,PH,,Closed,true
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Tues,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Wed,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Fri,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Sat,8:30am - 12:30pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Sun,8:30am - 12:30pm,,false
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,PH,8:30am - 12:30pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Mon,8:30am - 1:00pm | 2:00pm - 9:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Tues,8:30am - 1:00pm | 2:00pm - 9:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Wed,8:30am - 1:00pm | 2:00pm - 9:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Thurs,8:30am - 1:00pm | 2:00pm - 9:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Fri,8:30am - 1:00pm | 2:00pm - 9:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Sat,9:00am - 5:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Sun,9:00am - 5:00pm,,false
Pasir Ris,Minmed Clinic 1 (Pasir Ris),PH,8:30am - 9:00pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Mon,8:30am - 1:00pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Tues,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Wed,8:30am - 1:00pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Thurs,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Fri,8:30am - 1:00pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Sat,2:00pm - 5:30pm | 6:30pm - 10:00pm,,false
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Sun,2:00pm - 5:30pm | 6:30pm - 10:00pm,,false
